time,close,ticker
2007-01-03,2.99285714285715,AAPL
2007-01-04,3.05928571428572,AAPL
2007-01-05,3.0375,AAPL
2007-01-08,3.0525,AAPL
2007-01-09,3.3060714285714305,AAPL
2007-01-10,3.46428571428573,AAPL
2007-01-11,3.421428571428569,AAPL
2007-01-12,3.37928571428573,AAPL
2007-01-16,3.4678571428571496,AAPL
2007-01-17,3.3910714285714305,AAPL
2007-01-18,3.1810714285714305,AAPL
2007-01-19,3.16071428571427,AAPL
2007-01-22,3.0996428571428503,AAPL
2007-01-23,3.06071428571427,AAPL
2007-01-24,3.0964285714285804,AAPL
2007-01-25,3.08035714285715,AAPL
2007-01-26,3.04928571428573,AAPL
2007-01-29,3.06928571428573,AAPL
2007-01-30,3.05535714285715,AAPL
2007-01-31,3.06178571428573,AAPL
2007-02-01,3.026428571428569,AAPL
2007-02-02,3.02678571428573,AAPL
2007-02-05,2.99785714285715,AAPL
2007-02-06,3.0053571428571497,AAPL
2007-02-07,3.07678571428572,AAPL
2007-02-08,3.07785714285715,AAPL
2007-02-09,2.9739285714285804,AAPL
2007-02-12,3.0314285714285805,AAPL
2007-02-13,3.025,AAPL
2007-02-14,3.046428571428569,AAPL
2007-02-15,3.04321428571428,AAPL
2007-02-16,3.02964285714285,AAPL
2007-02-20,3.0678571428571497,AAPL
2007-02-21,3.18571428571427,AAPL
2007-02-22,3.19678571428572,AAPL
2007-02-23,3.1810714285714305,AAPL
2007-02-26,3.1660714285714304,AAPL
2007-02-27,2.9975,AAPL
2007-02-28,3.02178571428573,AAPL
2007-03-01,3.10928571428573,AAPL
2007-03-02,3.0503571428571497,AAPL
2007-03-05,3.08285714285715,AAPL
2007-03-06,3.14964285714285,AAPL
2007-03-07,3.1328571428571497,AAPL
2007-03-08,3.14285714285715,AAPL
2007-03-09,3.14178571428572,AAPL
2007-03-12,3.20964285714285,AAPL
2007-03-13,3.1571428571428504,AAPL
2007-03-14,3.21428571428573,AAPL
2007-03-15,3.1989285714285804,AAPL
2007-03-16,3.1996428571428503,AAPL
2007-03-19,3.25464285714285,AAPL
2007-03-20,3.2671428571428502,AAPL
2007-03-21,3.3525,AAPL
2007-03-22,3.35571428571428,AAPL
2007-03-23,3.34,AAPL
2007-03-26,3.42321428571428,AAPL
2007-03-27,3.40928571428572,AAPL
2007-03-28,3.33,AAPL
2007-03-29,3.34821428571427,AAPL
2007-03-30,3.31821428571428,AAPL
2007-04-02,3.3446428571428504,AAPL
2007-04-03,3.375,AAPL
2007-04-04,3.36678571428572,AAPL
2007-04-05,3.381428571428569,AAPL
2007-04-06,3.3630357142857097,AAPL
2007-04-09,3.3446428571428504,AAPL
2007-04-10,3.3660714285714195,AAPL
2007-04-11,3.30678571428572,AAPL
2007-04-12,3.2925,AAPL
2007-04-13,3.22285714285715,AAPL
2007-04-16,3.26535714285715,AAPL
2007-04-17,3.22678571428572,AAPL
2007-04-18,3.2285714285714304,AAPL
2007-04-19,3.2239285714285804,AAPL
2007-04-20,3.2489285714285696,AAPL
2007-04-23,3.33964285714285,AAPL
2007-04-24,3.33,AAPL
2007-04-25,3.4053571428571496,AAPL
2007-04-26,3.53,AAPL
2007-04-27,3.56857142857142,AAPL
2007-04-30,3.56428571428573,AAPL
2007-05-01,3.5525,AAPL
2007-05-02,3.58535714285715,AAPL
2007-05-03,3.58571428571428,AAPL
2007-05-04,3.60035714285715,AAPL
2007-05-07,3.7114285714285695,AAPL
2007-05-08,3.75214285714285,AAPL
2007-05-09,3.81714285714285,AAPL
2007-05-10,3.8335714285714304,AAPL
2007-05-11,3.88357142857142,AAPL
2007-05-14,3.90571428571428,AAPL
2007-05-15,3.84,AAPL
2007-05-16,3.8335714285714304,AAPL
2007-05-17,3.90857142857142,AAPL
2007-05-18,3.92928571428572,AAPL
2007-05-21,3.99928571428573,AAPL
2007-05-22,4.055,AAPL
2007-05-23,4.03178571428572,AAPL
2007-05-24,3.95321428571427,AAPL
2007-05-25,4.0578571428571495,AAPL
2007-05-29,4.08392857142857,AAPL
2007-05-30,4.24178571428572,AAPL
